"ID","plotnr","treat","Date","height","diameter"
7281,"17","C",2008-10-01,3.35,2.95
7152,"17","C",2008-10-01,3.34,3.35
3403,"9","C",2008-10-01,3.31,3.4
3578,"9","C",2008-10-01,3.31,2.7
6936,"17","C",2008-10-01,3.3,3.25
9849,"25","C",2008-10-01,3.3,3
7328,"17","C",2008-10-01,3.29,3.75
2100,"7","C",2008-10-01,3.29,3.35
7084,"17","C",2008-10-01,3.29,3
7391,"17","C",2008-10-01,3.29,2.9
9903,"25","C",2008-10-01,3.29,2.9
7159,"17","C",2008-10-01,3.29,2.7
3750,"9","C",2008-10-01,3.28,4.5
9415,"25","C",2008-10-01,3.28,3.4
7365,"17","C",2008-10-01,3.28,3.15
2018,"7","C",2008-10-01,3.28,2.55
7321,"17","C",2008-10-01,3.27,3.4
7302,"17","C",2008-10-01,3.26,3.75
9802,"25","C",2008-10-01,3.26,2.8
2147,"7","C",2008-10-01,3.26,2.75
2222,"7","C",2008-10-01,3.24,3.45
2046,"7","C",2008-10-01,3.24,3.1
3233,"9","C",2008-10-01,3.24,3.1
3649,"9","C",2008-10-01,3.24,2.7
7349,"17","C",2008-10-01,3.24,2.4
9741,"25","C",2008-10-01,3.22,3.7
6929,"17","C",2008-10-01,3.22,2.75
2276,"7","C",2008-10-01,3.22,2.3
9924,"25","C",2008-10-01,3.21,3.3
6976,"17","C",2008-10-01,3.21,2.9
7510,"17","C",2008-10-01,3.2,2.95
1918,"7","C",2008-10-01,3.19,2.95
1978,"7","C",2008-10-01,3.17,2.7
9910,"25","C",2008-10-01,3.16,2.4
2126,"7","C",2008-10-01,3.15,3.15
9483,"25","C",2008-10-01,3.15,3
9551,"25","C",2008-10-01,3.15,3
7409,"17","C",2008-10-01,3.15,2.9
3356,"9","C",2008-10-01,3.15,2.85
2229,"7","C",2008-10-01,3.15,2.3
9713,"25","C",2008-10-01,3.14,3.3
9469,"25","C",2008-10-01,3.14,2.6
9429,"25","C",2008-10-01,3.13,3.7
6957,"17","C",2008-10-01,3.12,3.3
7314,"17","C",2008-10-01,3.12,3.25
9828,"25","C",2008-10-01,3.12,3.25
1911,"7","C",2008-10-01,3.12,2.85
2344,"7","C",2008-10-01,3.11,2.95
2133,"7","C",2008-10-01,3.1,3.35
7496,"17","C",2008-10-01,3.1,3.2
2398,"7","C",2008-10-01,3.1,2.45
9734,"25","C",2008-10-01,3.1,2.4
7377,"17","C",2008-10-01,3.07,2.7
2452,"7","C",2008-10-01,3.05,3.35
7004,"17","C",2008-10-01,3.05,3
3450,"9","C",2008-10-01,3.05,2.2
9699,"25","C",2008-10-01,3.04,2.45
7335,"17","C",2008-10-01,3.02,2.55
3349,"9","C",2008-10-01,3.02,2.1
9659,"25","C",2008-10-01,3.01,2.1
3557,"9","C",2008-10-01,3,3
2175,"7","C",2008-10-01,2.99,2.3
2419,"7","C",2008-10-01,2.98,2.4
7030,"17","C",2008-10-01,2.96,2.55
9814,"25","C",2008-10-01,2.96,2.4
1964,"7","C",2008-10-01,2.94,2.05
9518,"25","C",2008-10-01,2.93,2.95
1904,"7","C",2008-10-01,2.93,2.85
1936,"7","C",2008-10-01,2.93,2.8
9896,"25","C",2008-10-01,2.93,2.7
2351,"7","C",2008-10-01,2.93,2.35
3410,"9","C",2008-10-01,2.92,2.9
2323,"7","C",2008-10-01,2.92,2.7
9408,"25","C",2008-10-01,2.91,2.8
2330,"7","C",2008-10-01,2.91,2.4
9821,"25","C",2008-10-01,2.9,2.75
9727,"25","C",2008-10-01,2.9,2.5
2006,"7","C",2008-10-01,2.89,2.55
7463,"17","C",2008-10-01,2.89,2.5
9605,"25","C",2008-10-01,2.89,2.25
7018,"17","C",2008-10-01,2.88,2.25
2391,"7","C",2008-10-01,2.87,2.2
9945,"25","C",2008-10-01,2.87,2.15
3642,"9","C",2008-10-01,2.87,2.1
7187,"17","C",2008-10-01,2.86,3.2
9497,"25","C",2008-10-01,2.86,2.9
9706,"25","C",2008-10-01,2.86,2.6
3613,"9","C",2008-10-01,2.86,2.3
2194,"7","C",2008-10-01,2.86,2.2
7105,"17","C",2008-10-01,2.86,2.1
3691,"9","C",2008-10-01,2.85,2.4
9591,"25","C",2008-10-01,2.85,2.4
1883,"7","C",2008-10-01,2.85,1.92
7484,"17","C",2008-10-01,2.84,2.65
9443,"25","C",2008-10-01,2.84,2.2
9490,"25","C",2008-10-01,2.84,2.2
1971,"7","C",2008-10-01,2.83,1.95
3599,"9","C",2008-10-01,2.81,2.6
1925,"7","C",2008-10-01,2.81,2.4
9788,"25","C",2008-10-01,2.8,2.15
9645,"25","C",2008-10-01,2.79,2.3
3137,"9","C",2008-10-01,2.78,3.55
9769,"25","C",2008-10-01,2.77,2.2
3670,"9","C",2008-10-01,2.77,1.7
9558,"25","C",2008-10-01,2.73,2.1
7213,"17","C",2008-10-01,2.72,1.95
6990,"17","C",2008-10-01,2.71,2
9572,"25","C",2008-10-01,2.7,2.25
9990,"25","C",2008-10-01,2.69,2
2492,"7","C",2008-10-01,2.69,1.9
3130,"9","C",2008-10-01,2.68,2.35
2445,"7","C",2008-10-01,2.66,2.55
9755,"25","C",2008-10-01,2.63,2.2
9870,"25","C",2008-10-01,2.62,2.05
9387,"25","C",2008-10-01,2.61,2.1
3625,"9","C",2008-10-01,2.61,1.9
9856,"25","C",2008-10-01,2.61,1.85
9394,"25","C",2008-10-01,2.61,1.7
3247,"9","C",2008-10-01,2.6,1.7
2187,"7","C",2008-10-01,2.58,1.4
2433,"7","C",2008-10-01,2.56,2
6908,"17","C",2008-10-01,2.56,1.8
6969,"17","C",2008-10-01,2.56,1.55
9863,"25","C",2008-10-01,2.56,1.55
7173,"17","C",2008-10-01,2.52,2
2140,"7","C",2008-10-01,2.52,1.9
9781,"25","C",2008-10-01,2.5,2
9964,"25","C",2008-10-01,2.5,1.55
9835,"25","C",2008-10-01,2.48,1.65
10004,"25","C",2008-10-01,2.44,1.5
2236,"7","C",2008-10-01,2.44,1.3
2208,"7","C",2008-10-01,2.43,1.58
6901,"17","C",2008-10-01,2.39,1.6
9401,"25","C",2008-10-01,2.38,1.8
9504,"25","C",2008-10-01,2.38,1.4
9598,"25","C",2008-10-01,2.36,1.3
1992,"7","C",2008-10-01,2.34,2
2358,"7","C",2008-10-01,2.27,1.75
9584,"25","C",2008-10-01,2.27,1.65
2290,"7","C",2008-10-01,2.26,1.6
9530,"25","C",2008-10-01,2.26,1.5
3656,"9","C",2008-10-01,2.26,1.45
2161,"7","C",2008-10-01,2.26,1.2
1897,"7","C",2008-10-01,2.11,1.05
2485,"7","C",2008-10-01,2.08,1.7
2086,"7","C",2008-10-01,2.05,0.85
9748,"25","C",2008-10-01,2.02,0.9
7199,"17","C",2008-10-01,2.01,1.4
9476,"25","C",2008-10-01,1.99,1
2154,"7","C",2008-10-01,1.86,0.95
9652,"25","C",2008-10-01,1.69,0.4
3635,"9","C",2008-10-01,0.77,0.5
7127,"17","C",2008-12-01,5.05,5.5
3432,"9","C",2008-12-01,5.02,5
3513,"9","C",2008-12-01,5.01,5.87
7452,"17","C",2008-12-01,4.95,5.4
2115,"7","C",2008-12-01,4.89,5.78
7270,"17","C",2008-12-01,4.87,5.05
3201,"9","C",2008-12-01,4.85,5.18
7073,"17","C",2008-12-01,4.82,4.95
3262,"9","C",2008-12-01,4.77,5.15
3324,"9","C",2008-12-01,4.65,4.4
7303,"17","C",2008-12-01,4.64,5.15
3546,"9","C",2008-12-01,4.43,5.72
3725,"9","C",2008-12-01,4.35,4.9
2061,"7","C",2008-12-01,4.31,3.8
3371,"9","C",2008-12-01,4.25,4.08
7366,"17","C",2008-12-01,4.23,4.52
2373,"7","C",2008-12-01,4.23,4.3
3614,"9","C",2008-12-01,4.23,3.93
2467,"7","C",2008-12-01,4.06,4.95
9458,"25","C",2008-12-01,4.06,4.68
9885,"25","C",2008-12-01,4.05,4.08
9979,"25","C",2008-12-01,4.05,3.9
9627,"25","C",2008-12-01,4.04,3.88
9803,"25","C",2008-12-01,4.03,4.13
6958,"17","C",2008-12-01,4.02,4.6
9688,"25","C",2008-12-01,4.01,4.15
7485,"17","C",2008-12-01,3.96,3.72
2258,"7","C",2008-12-01,3.91,3
9519,"25","C",2008-12-01,3.9,4
2176,"7","C",2008-12-01,3.77,3.48
7019,"17","C",2008-12-01,3.74,3.4
9946,"25","C",2008-12-01,3.72,3.05
3692,"9","C",2008-12-01,3.71,3.35
1937,"7","C",2008-12-01,3.66,4.18
9770,"25","C",2008-12-01,3.66,3.6
2007,"7","C",2008-12-01,3.61,3.7
7188,"17","C",2008-12-01,3.48,4.08
2434,"7","C",2008-12-01,3.45,2.93
9573,"25","C",2008-12-01,3.38,3.25
2291,"7","C",2008-12-01,2.86,2.6
7271,"17","C",2009-01-01,5.79,5.75
3433,"9","C",2009-01-01,5.58,5.75
2116,"7","C",2009-01-01,5.47,6.1
3514,"9","C",2009-01-01,5.44,6.35
7074,"17","C",2009-01-01,5.41,5.6
7128,"17","C",2009-01-01,5.4,6.05
7453,"17","C",2009-01-01,5.39,6
7304,"17","C",2009-01-01,5.34,6.3
3325,"9","C",2009-01-01,5.13,5.05
3263,"9","C",2009-01-01,5.09,5.6
3615,"9","C",2009-01-01,5.06,4.85
3202,"9","C",2009-01-01,5.01,5.3
3547,"9","C",2009-01-01,4.93,6.25
7392,"17","C",2009-01-01,4.82,4.6
3372,"9","C",2009-01-01,4.7,4.5
2062,"7","C",2009-01-01,4.66,4.3
7367,"17","C",2009-01-01,4.63,5.2
9804,"25","C",2009-01-01,4.63,4.85
3726,"9","C",2009-01-01,4.59,5.25
9886,"25","C",2009-01-01,4.56,4.45
7486,"17","C",2009-01-01,4.53,4.3
2374,"7","C",2009-01-01,4.5,4.55
6959,"17","C",2009-01-01,4.42,5.2
2468,"7","C",2009-01-01,4.38,5.15
9459,"25","C",2009-01-01,4.38,5.05
9520,"25","C",2009-01-01,4.37,4.75
9628,"25","C",2009-01-01,4.37,4.6
9980,"25","C",2009-01-01,4.35,4.7
9689,"25","C",2009-01-01,4.25,4.55
7020,"17","C",2009-01-01,4.25,4.1
9771,"25","C",2009-01-01,4.24,4.3
3693,"9","C",2009-01-01,4.24,3.85
2177,"7","C",2009-01-01,4.18,3.95
1938,"7","C",2009-01-01,4.11,4.7
7189,"17","C",2009-01-01,4.09,4.8
2259,"7","C",2009-01-01,4.08,3.25
9947,"25","C",2009-01-01,4,3.45
9574,"25","C",2009-01-01,3.93,4.05
2008,"7","C",2009-01-01,3.91,3.95
2435,"7","C",2009-01-01,3.67,3.25
2292,"7","C",2009-01-01,3.19,3
3326,"9","C",2009-03-01,6.81,6.2
3434,"9","C",2009-03-01,6.45,6.9
7272,"17","C",2009-03-01,6.22,7.6
7305,"17","C",2009-03-01,6.21,7.3
7454,"17","C",2009-03-01,6.15,6.9
7075,"17","C",2009-03-01,6.15,6.4
3515,"9","C",2009-03-01,6.14,7.2
7129,"17","C",2009-03-01,6.14,6.8
3616,"9","C",2009-03-01,6.02,5.8
2117,"7","C",2009-03-01,5.93,6.6
7393,"17","C",2009-03-01,5.7,5.5
2063,"7","C",2009-03-01,5.62,5.2
3264,"9","C",2009-03-01,5.59,6.5
3203,"9","C",2009-03-01,5.48,5.7
9981,"25","C",2009-03-01,5.33,5.4
3548,"9","C",2009-03-01,5.32,7.2
7021,"17","C",2009-03-01,5.25,5.9
6960,"17","C",2009-03-01,5.21,6.2
9805,"25","C",2009-03-01,5.19,5.8
2469,"7","C",2009-03-01,5.18,5.9
3373,"9","C",2009-03-01,5.11,5.2
7368,"17","C",2009-03-01,5.09,6
9460,"25","C",2009-03-01,5.07,5.8
3694,"9","C",2009-03-01,5.05,4.7
7190,"17","C",2009-03-01,5.04,5.7
7487,"17","C",2009-03-01,5.03,5.2
3727,"9","C",2009-03-01,4.98,5.9
9521,"25","C",2009-03-01,4.94,5.5
9772,"25","C",2009-03-01,4.94,5.1
9629,"25","C",2009-03-01,4.87,5.4
9887,"25","C",2009-03-01,4.81,4.8
2375,"7","C",2009-03-01,4.8,5.1
1939,"7","C",2009-03-01,4.77,5.5
9690,"25","C",2009-03-01,4.74,5.1
2178,"7","C",2009-03-01,4.74,4.6
2260,"7","C",2009-03-01,4.61,3.7
9575,"25","C",2009-03-01,4.6,5.1
2009,"7","C",2009-03-01,4.57,4.6
9948,"25","C",2009-03-01,4.44,3.1
2436,"7","C",2009-03-01,4.11,3.9
2293,"7","C",2009-03-01,3.87,3.5
7092,"17","C",2009-07-01,8.14,9.55
3744,"9","C",2009-07-01,8.01,11.1
3435,"9","C",2009-07-01,7.96,9.25
3311,"9","C",2009-07-01,7.9,8.05
3418,"9","C",2009-07-01,7.8,9.35
3295,"9","C",2009-07-01,7.8,9.1
3565,"9","C",2009-07-01,7.78,9.3
3138,"9","C",2009-07-01,7.71,7.4
3390,"9","C",2009-07-01,7.7,9.4
3678,"9","C",2009-07-01,7.69,9.1
6888,"17","C",2009-07-01,7.69,8.85
7289,"17","C",2009-07-01,7.68,10
3159,"9","C",2009-07-01,7.65,8.3
7045,"17","C",2009-07-01,7.63,8.1
7130,"17","C",2009-07-01,7.58,9.05
7099,"17","C",2009-07-01,7.52,8.85
3327,"9","C",2009-07-01,7.49,8.7
7273,"17","C",2009-07-01,7.49,8.7
3213,"9","C",2009-07-01,7.48,9.3
3336,"9","C",2009-07-01,7.46,9.1
7076,"17","C",2009-07-01,7.45,8.3
7438,"17","C",2009-07-01,7.44,8.65
3737,"9","C",2009-07-01,7.41,10.3
3472,"9","C",2009-07-01,7.41,9.6
3227,"9","C",2009-07-01,7.41,9
3572,"9","C",2009-07-01,7.39,8.9
1876,"7","C",2009-07-01,7.39,8.6
1986,"7","C",2009-07-01,7.38,10.05
7242,"17","C",2009-07-01,7.38,7.45
3593,"9","C",2009-07-01,7.37,9
7249,"17","C",2009-07-01,7.36,8.95
3516,"9","C",2009-07-01,7.34,9.7
3350,"9","C",2009-07-01,7.34,8.5
3180,"9","C",2009-07-01,7.32,8.4
7113,"17","C",2009-07-01,7.31,9.35
7146,"17","C",2009-07-01,7.29,8.45
7139,"17","C",2009-07-01,7.29,8.4
3241,"9","C",2009-07-01,7.29,8.1
7306,"17","C",2009-07-01,7.28,9.5
7052,"17","C",2009-07-01,7.27,8.35
9958,"25","C",2009-07-01,7.26,8.4
3404,"9","C",2009-07-01,7.24,9.5
2338,"7","C",2009-07-01,7.21,8.15
7424,"17","C",2009-07-01,7.18,8.95
7059,"17","C",2009-07-01,7.16,9.2
3465,"9","C",2009-07-01,7.16,8.1
2094,"7","C",2009-07-01,7.16,7.85
9815,"25","C",2009-07-01,7.16,7.1
3145,"9","C",2009-07-01,7.14,8.3
3617,"9","C",2009-07-01,7.14,7.5
3274,"9","C",2009-07-01,7.12,8.2
7282,"17","C",2009-07-01,7.11,7.8
2118,"7","C",2009-07-01,7.08,8.7
3173,"9","C",2009-07-01,7.08,8.4
3166,"9","C",2009-07-01,7.08,7.5
7511,"17","C",2009-07-01,7.06,7.9
3532,"9","C",2009-07-01,7.04,8.5
3302,"9","C",2009-07-01,7.04,7.55
3281,"9","C",2009-07-01,7.03,8.8
7221,"17","C",2009-07-01,7.02,7.9
9998,"25","C",2009-07-01,7,8.8
3288,"9","C",2009-07-01,6.98,8.4
7455,"17","C",2009-07-01,6.96,8.7
3265,"9","C",2009-07-01,6.95,8.3
7235,"17","C",2009-07-01,6.95,8
7322,"17","C",2009-07-01,6.94,7.45
7343,"17","C",2009-07-01,6.9,8.75
6895,"17","C",2009-07-01,6.89,8.8
3187,"9","C",2009-07-01,6.88,8.15
3411,"9","C",2009-07-01,6.88,7.95
3204,"9","C",2009-07-01,6.88,6.8
7256,"17","C",2009-07-01,6.87,8.9
7167,"17","C",2009-07-01,6.86,7.65
7085,"17","C",2009-07-01,6.85,7.85
3451,"9","C",2009-07-01,6.85,7.6
3458,"9","C",2009-07-01,6.84,8.5
3343,"9","C",2009-07-01,6.84,7.8
3664,"9","C",2009-07-01,6.82,8
7410,"17","C",2009-07-01,6.79,8.15
3383,"9","C",2009-07-01,6.79,7.8
2033,"7","C",2009-07-01,6.79,7.7
6916,"17","C",2009-07-01,6.78,9
6923,"17","C",2009-07-01,6.76,8.2
2101,"7","C",2009-07-01,6.76,7.1
3220,"9","C",2009-07-01,6.75,8.9
3704,"9","C",2009-07-01,6.74,7.4
7431,"17","C",2009-07-01,6.72,8.3
2399,"7","C",2009-07-01,6.71,7.4
2413,"7","C",2009-07-01,6.7,8.4
6944,"17","C",2009-07-01,6.7,7.6
3152,"9","C",2009-07-01,6.7,6.35
7417,"17","C",2009-07-01,6.69,8.55
2385,"7","C",2009-07-01,6.68,7.35
3374,"9","C",2009-07-01,6.68,7
9991,"25","C",2009-07-01,6.68,6.4
3479,"9","C",2009-07-01,6.65,8.8
2277,"7","C",2009-07-01,6.65,6.6
3711,"9","C",2009-07-01,6.64,8.4
2230,"7","C",2009-07-01,6.64,7.05
2040,"7","C",2009-07-01,6.62,8.7
7357,"17","C",2009-07-01,6.62,8.1
6984,"17","C",2009-07-01,6.62,7.55
7228,"17","C",2009-07-01,6.61,7.7
7153,"17","C",2009-07-01,6.61,7.6
7394,"17","C",2009-07-01,6.61,7.4
3549,"9","C",2009-07-01,6.6,9.6
2148,"7","C",2009-07-01,6.6,7.2
3579,"9","C",2009-07-01,6.6,7
3499,"9","C",2009-07-01,6.58,8.2
2453,"7","C",2009-07-01,6.58,7.9
9545,"25","C",2009-07-01,6.58,7.05
7504,"17","C",2009-07-01,6.57,9.1
2244,"7","C",2009-07-01,6.57,7.25
7403,"17","C",2009-07-01,6.56,9.05
1919,"7","C",2009-07-01,6.53,6.75
3643,"9","C",2009-07-01,6.52,7.65
9843,"25","C",2009-07-01,6.5,7.5
9613,"25","C",2009-07-01,6.5,7.2
6961,"17","C",2009-07-01,6.49,8.2
9538,"25","C",2009-07-01,6.49,7
2216,"7","C",2009-07-01,6.46,6.9
6930,"17","C",2009-07-01,6.45,7.6
3486,"9","C",2009-07-01,6.43,8.3
3600,"9","C",2009-07-01,6.43,7.35
1891,"7","C",2009-07-01,6.43,7.3
1958,"7","C",2009-07-01,6.42,7.65
7488,"17","C",2009-07-01,6.42,7.2
7031,"17","C",2009-07-01,6.42,7.1
7369,"17","C",2009-07-01,6.4,8.2
9646,"25","C",2009-07-01,6.4,7
2080,"7","C",2009-07-01,6.38,7.1
2047,"7","C",2009-07-01,6.36,7.3
6998,"17","C",2009-07-01,6.35,8.1
2345,"7","C",2009-07-01,6.35,7.5
3650,"9","C",2009-07-01,6.35,6.7
7207,"17","C",2009-07-01,6.34,9.75
9416,"25","C",2009-07-01,6.34,8.7
9773,"25","C",2009-07-01,6.34,6.45
6937,"17","C",2009-07-01,6.33,7.55
3525,"9","C",2009-07-01,6.32,8
1912,"7","C",2009-07-01,6.31,7.5
7464,"17","C",2009-07-01,6.31,7.3
2064,"7","C",2009-07-01,6.31,7
3626,"9","C",2009-07-01,6.3,7.1
2270,"7","C",2009-07-01,6.29,6.3
1884,"7","C",2009-07-01,6.28,6.6
2127,"7","C",2009-07-01,6.27,8.6
3728,"9","C",2009-07-01,6.27,7.6
3695,"9","C",2009-07-01,6.26,6.5
2134,"7","C",2009-07-01,6.25,7.85
7497,"17","C",2009-07-01,6.25,7.8
3357,"9","C",2009-07-01,6.25,7.7
9592,"25","C",2009-07-01,6.25,7.45
2223,"7","C",2009-07-01,6.24,7.8
2470,"7","C",2009-07-01,6.24,7.8
7038,"17","C",2009-07-01,6.23,9.1
2073,"7","C",2009-07-01,6.23,6.75
3671,"9","C",2009-07-01,6.22,6.5
9599,"25","C",2009-07-01,6.22,6.25
7471,"17","C",2009-07-01,6.21,7.75
9552,"25","C",2009-07-01,6.2,7.15
3234,"9","C",2009-07-01,6.2,7.1
2406,"7","C",2009-07-01,6.2,6.4
3586,"9","C",2009-07-01,6.19,7.5
2303,"7","C",2009-07-01,6.19,7.45
2310,"7","C",2009-07-01,6.19,6.95
2026,"7","C",2009-07-01,6.17,7.25
7315,"17","C",2009-07-01,6.17,6.8
7336,"17","C",2009-07-01,6.17,6.4
7350,"17","C",2009-07-01,6.17,5.85
3131,"9","C",2009-07-01,6.16,6.3
9639,"25","C",2009-07-01,6.15,7.4
9461,"25","C",2009-07-01,6.1,7.8
6977,"17","C",2009-07-01,6.1,7.45
3558,"9","C",2009-07-01,6.1,6.7
9721,"25","C",2009-07-01,6.1,6.5
3657,"9","C",2009-07-01,6.09,5.6
9822,"25","C",2009-07-01,6.07,7.7
2019,"7","C",2009-07-01,6.07,7.1
2179,"7","C",2009-07-01,6.07,6.6
7022,"17","C",2009-07-01,6.06,7.3
7005,"17","C",2009-07-01,6.06,7.15
2317,"7","C",2009-07-01,6.05,5.95
2420,"7","C",2009-07-01,6.03,6.95
2479,"7","C",2009-07-01,6.03,6.95
1979,"7","C",2009-07-01,5.98,7.45
2324,"7","C",2009-07-01,5.98,6.4
10005,"25","C",2009-07-01,5.98,5.5
9742,"25","C",2009-07-01,5.97,7.65
7106,"17","C",2009-07-01,5.97,5.25
9498,"25","C",2009-07-01,5.96,8.2
9982,"25","C",2009-07-01,5.96,6.95
7160,"17","C",2009-07-01,5.95,6.05
2261,"7","C",2009-07-01,5.95,5.65
9728,"25","C",2009-07-01,5.94,7.3
9660,"25","C",2009-07-01,5.94,6.4
1905,"7","C",2009-07-01,5.93,7.55
9667,"25","C",2009-07-01,5.93,7.4
9576,"25","C",2009-07-01,5.93,7.3
2010,"7","C",2009-07-01,5.93,6.8
2202,"7","C",2009-07-01,5.92,9.3
9864,"25","C",2009-07-01,5.9,6.2
9789,"25","C",2009-07-01,5.9,5.9
9925,"25","C",2009-07-01,5.89,7
9522,"25","C",2009-07-01,5.88,6.9
9897,"25","C",2009-07-01,5.86,6.8
9850,"25","C",2009-07-01,5.86,6.6
2376,"7","C",2009-07-01,5.85,7.25
7329,"17","C",2009-07-01,5.85,7.15
9806,"25","C",2009-07-01,5.85,7
9836,"25","C",2009-07-01,5.85,5.8
7174,"17","C",2009-07-01,5.84,6.7
2352,"7","C",2009-07-01,5.84,6.5
2195,"7","C",2009-07-01,5.84,6.3
2188,"7","C",2009-07-01,5.84,5.7
9630,"25","C",2009-07-01,5.83,7.2
1926,"7","C",2009-07-01,5.81,6.25
1965,"7","C",2009-07-01,5.81,6.25
3751,"9","C",2009-07-01,5.8,7.9
9911,"25","C",2009-07-01,5.8,6.25
9674,"25","C",2009-07-01,5.76,7.4
9735,"25","C",2009-07-01,5.76,6.2
3248,"9","C",2009-07-01,5.76,5.8
9606,"25","C",2009-07-01,5.76,5.65
3636,"9","C",2009-07-01,5.76,5.25
9904,"25","C",2009-07-01,5.75,7.25
9470,"25","C",2009-07-01,5.75,6.6
1898,"7","C",2009-07-01,5.75,5.9
7214,"17","C",2009-07-01,5.74,6.85
9932,"25","C",2009-07-01,5.73,7.95
9484,"25","C",2009-07-01,5.73,7
9918,"25","C",2009-07-01,5.73,6.6
2331,"7","C",2009-07-01,5.71,7.35
9829,"25","C",2009-07-01,5.69,7.2
9409,"25","C",2009-07-01,5.63,7
9714,"25","C",2009-07-01,5.63,6.5
7191,"17","C",2009-07-01,5.62,7.35
9888,"25","C",2009-07-01,5.62,6.65
9871,"25","C",2009-07-01,5.62,6.3
9756,"25","C",2009-07-01,5.6,6.7
9782,"25","C",2009-07-01,5.6,6.05
9437,"25","C",2009-07-01,5.59,7.55
9423,"25","C",2009-07-01,5.55,6.95
2437,"7","C",2009-07-01,5.54,5.9
9700,"25","C",2009-07-01,5.53,6.35
2359,"7","C",2009-07-01,5.53,6
9691,"25","C",2009-07-01,5.52,6.8
1972,"7","C",2009-07-01,5.52,6.1
2446,"7","C",2009-07-01,5.49,6.95
6991,"17","C",2009-07-01,5.47,5.3
9857,"25","C",2009-07-01,5.46,5.7
9491,"25","C",2009-07-01,5.44,6.1
1940,"7","C",2009-07-01,5.41,7.45
2087,"7","C",2009-07-01,5.41,4.65
9707,"25","C",2009-07-01,5.4,6.25
2493,"7","C",2009-07-01,5.4,5.65
9505,"25","C",2009-07-01,5.4,5.5
9388,"25","C",2009-07-01,5.38,6.75
6970,"17","C",2009-07-01,5.37,6.55
7378,"17","C",2009-07-01,5.35,6.05
9430,"25","C",2009-07-01,5.31,7
9531,"25","C",2009-07-01,5.3,5.4
9395,"25","C",2009-07-01,5.2,6.2
2392,"7","C",2009-07-01,5.19,4.2
9559,"25","C",2009-07-01,5.18,6.5
2486,"7","C",2009-07-01,5.16,6.05
9949,"25","C",2009-07-01,5.12,5.4
2162,"7","C",2009-07-01,5.06,5.5
7200,"17","C",2009-07-01,5,5.6
2155,"7","C",2009-07-01,4.88,4.5
2209,"7","C",2009-07-01,4.82,5.75
2141,"7","C",2009-07-01,4.75,5.4
9749,"25","C",2009-07-01,4.71,3.9
9444,"25","C",2009-07-01,4.7,5.1
9653,"25","C",2009-07-01,4.68,3.85
2294,"7","C",2009-07-01,4.67,5.5
9477,"25","C",2009-07-01,4.5,4.9
9965,"25","C",2009-07-01,4.49,4.45
9585,"25","C",2009-07-01,4.34,4.4
1993,"7","C",2009-07-01,4.26,5.5
6902,"17","C",2009-07-01,4.23,4.2
9402,"25","C",2009-07-01,4.08,4.25
2237,"7","C",2009-07-01,3.86,3.65
6909,"17","C",2009-07-01,3.51,3.5
3436,"9","C",2009-12-01,8.57,10.55
2119,"7","C",2009-12-01,8.48,10.4
3618,"9","C",2009-12-01,8.2,9.05
7077,"17","C",2009-12-01,8.14,9.6
3328,"9","C",2009-12-01,7.85,10.1
7456,"17","C",2009-12-01,7.71,9.7
7307,"17","C",2009-12-01,7.65,10.7
7131,"17","C",2009-12-01,7.62,10
3517,"9","C",2009-12-01,7.6,10.95
7274,"17","C",2009-12-01,7.53,9.7
2065,"7","C",2009-12-01,7.53,8.55
3266,"9","C",2009-12-01,7.52,9.7
3375,"9","C",2009-12-01,7.36,8.35
3205,"9","C",2009-12-01,7.28,7.8
6962,"17","C",2009-12-01,7.14,9.6
7370,"17","C",2009-12-01,7.12,9.2
3696,"9","C",2009-12-01,7.07,7.7
7395,"17","C",2009-12-01,7,8.35
7489,"17","C",2009-12-01,6.94,8.7
3550,"9","C",2009-12-01,6.92,10.6
9523,"25","C",2009-12-01,6.89,8.05
2471,"7","C",2009-12-01,6.86,9.25
2180,"7","C",2009-12-01,6.7,8.1
9774,"25","C",2009-12-01,6.66,7.2
9462,"25","C",2009-12-01,6.65,9
9983,"25","C",2009-12-01,6.63,8
3729,"9","C",2009-12-01,6.62,8.55
7023,"17","C",2009-12-01,6.58,8.55
9577,"25","C",2009-12-01,6.51,8.7
9631,"25","C",2009-12-01,6.41,8.2
2011,"7","C",2009-12-01,6.4,8.45
2262,"7","C",2009-12-01,6.35,6.55
2438,"7","C",2009-12-01,6.26,7
7192,"17","C",2009-12-01,6.2,8.45
9807,"25","C",2009-12-01,6.09,7.75
2377,"7","C",2009-12-01,5.98,8.2
1941,"7","C",2009-12-01,5.9,8.45
9692,"25","C",2009-12-01,5.78,8
9950,"25","C",2009-12-01,5.54,6.15
9889,"25","C",2009-12-01,5.29,7.35
2295,"7","C",2009-12-01,5.28,6.25
2120,"7","C",2010-02-01,10.55,10.9
1987,"7","C",2010-02-01,9.8,13.3
7290,"17","C",2010-02-01,9.45,11.6
7093,"17","C",2010-02-01,9.2,11.1
2400,"7","C",2010-02-01,9.2,10.5
3391,"9","C",2010-02-01,9.1,11.1
3419,"9","C",2010-02-01,8.95,11
2128,"7","C",2010-02-01,8.75,11.8
2203,"7","C",2010-02-01,8.65,12
3518,"9","C",2010-02-01,8.65,11.3
3745,"9","C",2010-02-01,8.6,12.3
7308,"17","C",2010-02-01,8.3,10.8
6917,"17","C",2010-02-01,7.95,10.8
